"video_shortname","Function_name",execution_count,exec_time_avg
"9917916796.mp4","RAPIQUE_spatial_features",16,1.786133e+00
"9917916796.mp4","saveFileYuv",0,NaN
"5669052182.mp4","calc_RAPIQUE_features",1,4.929688e+01
"5669052182.mp4","calc_RAPIQUE_features/deep_learning",8,4.511719e-01
"5669052182.mp4","calc_RAPIQUE_features/temporal NSS",8,1.710938e+00
"5669052182.mp4","clipValue",24,1.888021e-02
"5669052182.mp4","convertRGBToHSI",0,NaN
"5669052182.mp4","convertRGBToLAB",16,3.750000e-01
"5669052182.mp4","convertRGBToLMS",0,NaN
"5669052182.mp4","convertRGBToYuv",0,NaN
"5669052182.mp4","convertYuvToRgb",24,4.101562e-02
"5669052182.mp4","gauDerivative",80,0
"5669052182.mp4","loadFileYuv",0,NaN
"5669052182.mp4","progressbar",1,0
"5669052182.mp4","rapique_basic_extractor",432,5.852141e-02
"5669052182.mp4","RAPIQUE_spatial_features",16,1.834961e+00
"5669052182.mp4","saveFileYuv",0,NaN
"5154464760.mp4","calc_RAPIQUE_features",1,4.854688e+01
"5154464760.mp4","calc_RAPIQUE_features/deep_learning",8,3.847656e-01
"5154464760.mp4","calc_RAPIQUE_features/temporal NSS",8,1.617188e+00
"5154464760.mp4","clipValue",24,1.562500e-02
"5154464760.mp4","convertRGBToHSI",0,NaN
"5154464760.mp4","convertRGBToLAB",16,3.769531e-01
"5154464760.mp4","convertRGBToLMS",0,NaN
"5154464760.mp4","convertRGBToYuv",0,NaN
"5154464760.mp4","convertYuvToRgb",24,4.036458e-02
"5154464760.mp4","gauDerivative",80,0
"5154464760.mp4","loadFileYuv",0,NaN
"5154464760.mp4","progressbar",1,6.250000e-02
"5154464760.mp4","rapique_basic_extractor",432,5.765336e-02
"5154464760.mp4","RAPIQUE_spatial_features",16,1.873047e+00
"5154464760.mp4","saveFileYuv",0,NaN
"6313769652.mp4","calc_RAPIQUE_features",1,4.785938e+01
"6313769652.mp4","calc_RAPIQUE_features/deep_learning",8,3.964844e-01
"6313769652.mp4","calc_RAPIQUE_features/temporal NSS",8,1.712891e+00
"6313769652.mp4","clipValue",24,1.562500e-02
"6313769652.mp4","convertRGBToHSI",0,NaN
"6313769652.mp4","convertRGBToLAB",16,3.652344e-01
"6313769652.mp4","convertRGBToLMS",0,NaN
"6313769652.mp4","convertRGBToYuv",0,NaN
"6313769652.mp4","convertYuvToRgb",24,3.710938e-02
"6313769652.mp4","gauDerivative",80,0
"6313769652.mp4","loadFileYuv",0,NaN
"6313769652.mp4","progressbar",1,0
"6313769652.mp4","rapique_basic_extractor",432,5.530237e-02
"6313769652.mp4","RAPIQUE_spatial_features",16,1.802734e+00
"6313769652.mp4","saveFileYuv",0,NaN
"9740517228.mp4","calc_RAPIQUE_features",1,4.823438e+01
"9740517228.mp4","calc_RAPIQUE_features/deep_learning",8,3.984375e-01
"9740517228.mp4","calc_RAPIQUE_features/temporal NSS",8,1.666016e+00
"9740517228.mp4","clipValue",24,1.692708e-02
"9740517228.mp4","convertRGBToHSI",0,NaN
"9740517228.mp4","convertRGBToLAB",16,3.779297e-01
"9740517228.mp4","convertRGBToLMS",0,NaN
"9740517228.mp4","convertRGBToYuv",0,NaN
"9740517228.mp4","convertYuvToRgb",24,3.580729e-02
"9740517228.mp4","gauDerivative",80,1.953125e-04
"9740517228.mp4","loadFileYuv",0,NaN
"9740517228.mp4","progressbar",1,6.250000e-02
"9740517228.mp4","rapique_basic_extractor",432,5.682147e-02
"9740517228.mp4","RAPIQUE_spatial_features",16,1.847656e+00
"9740517228.mp4","saveFileYuv",0,NaN
"5212573386.mp4","calc_RAPIQUE_features",1,4.545312e+01
"5212573386.mp4","calc_RAPIQUE_features/deep_learning",8,3.984375e-01
"5212573386.mp4","calc_RAPIQUE_features/temporal NSS",8,1.503906e+00
"5212573386.mp4","clipValue",24,1.562500e-02
"5212573386.mp4","convertRGBToHSI",0,NaN
"5212573386.mp4","convertRGBToLAB",16,3.984375e-01
"5212573386.mp4","convertRGBToLMS",0,NaN
"5212573386.mp4","convertRGBToYuv",0,NaN
"5212573386.mp4","convertYuvToRgb",24,3.645833e-02
"5212573386.mp4","gauDerivative",80,1.953125e-04
"5212573386.mp4","loadFileYuv",0,NaN
"5212573386.mp4","progressbar",1,1.562500e-02
"5212573386.mp4","rapique_basic_extractor",432,5.143229e-02
"5212573386.mp4","RAPIQUE_spatial_features",16,1.752930e+00
"5212573386.mp4","saveFileYuv",0,NaN
"5705527370.mp4","calc_RAPIQUE_features",1,5.106250e+01
"5705527370.mp4","calc_RAPIQUE_features/deep_learning",8,6.035156e-01
"5705527370.mp4","calc_RAPIQUE_features/temporal NSS",8,1.925781e+00
"5705527370.mp4","clipValue",24,1.692708e-02
"5705527370.mp4","convertRGBToHSI",0,NaN
"5705527370.mp4","convertRGBToLAB",16,3.701172e-01
"5705527370.mp4","convertRGBToLMS",0,NaN
"5705527370.mp4","convertRGBToYuv",0,NaN
"5705527370.mp4","convertYuvToRgb",24,4.036458e-02
"5705527370.mp4","gauDerivative",80,0
"5705527370.mp4","loadFileYuv",0,NaN
"5705527370.mp4","progressbar",1,3.125000e-02
"5705527370.mp4","rapique_basic_extractor",432,5.537471e-02
"5705527370.mp4","RAPIQUE_spatial_features",16,1.787109e+00
"5705527370.mp4","saveFileYuv",0,NaN
"8480588816.mp4","calc_RAPIQUE_features",1,4.668750e+01
"8480588816.mp4","calc_RAPIQUE_features/deep_learning",8,3.789062e-01
"8480588816.mp4","calc_RAPIQUE_features/temporal NSS",8,1.642578e+00
"8480588816.mp4","clipValue",24,1.627604e-02
"8480588816.mp4","convertRGBToHSI",0,NaN
"8480588816.mp4","convertRGBToLAB",16,3.564453e-01
"8480588816.mp4","convertRGBToLMS",0,NaN
"8480588816.mp4","convertRGBToYuv",0,NaN
"8480588816.mp4","convertYuvToRgb",24,3.450521e-02
"8480588816.mp4","gauDerivative",80,3.906250e-04
"8480588816.mp4","loadFileYuv",0,NaN
"8480588816.mp4","progressbar",1,1.562500e-02
"8480588816.mp4","rapique_basic_extractor",432,5.541088e-02
"8480588816.mp4","RAPIQUE_spatial_features",16,1.764648e+00
